post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_image,content_type_text,content_type_video,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_es,language_fr,language_hi,language_ur,region_India,region_Pakistan,region_UK,region_US,ai,funny,fyp,music,news,tech,trending,viral
2024-08-02,12031929,445627,13520,71696,0.0441,0.163,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5810975122241011,0.5738433782896726,0.0,0.0,0.5770870458432217,0.0,0.0,0.0
2024-01-23,9130317,480543,24909,59936,0.0619,0.76,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.5037285273316302,0.0,0.0,0.0,0.5002520259158499,0.5072499407526735,0.4885723886240444,0.0
2024-03-14,74568,5736,11598,2893,0.2713,-0.737,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.590991093893893,0.0,0.0,0.0,0.5652546424104609,0.5755143057922381
2024-01-16,8294,754,17148,55935,8.9025,0.521,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.5069479915569514,0.500619503564517,0.0,0.0,0.0,0.0,0.4916949858987849,0.500619503564517
2024-06-27,554553,29187,11623,8447,0.0888,-0.632,0,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.0,0.44320584474979424,0.4551245805232952,0.43990523070763093,0.4457110795796235,0.4519460331932878,0.0,0.0
2024-10-14,6665160,444344,27205,95108,0.085,0.392,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.7044590602797189,0.0,0.0,0.0,0.7097446247699346
2024-07-14,3699336,217608,22361,88560,0.0888,-0.704,1,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.7164253745110578,0.0,0.0,0.0,0.0,0.6976637318627725
2024-03-01,2581790,151870,42475,92072,0.1109,-0.739,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-12-04,1501080,187635,33762,78013,0.1995,0.677,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.44909056813935977,0.44348434360485317,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.0
2024-11-07,6795296,424706,13166,32153,0.0692,-0.108,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-01-11,104680,20936,24836,66544,1.0729,-0.827,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.44896066336837614,0.0,0.44561719241137837,0.45149842748953456,0.0,0.4409570651407384,0.44896066336837614
2024-06-19,3406440,141935,3913,93110,0.0701,-0.224,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.5779037520575822,0.0,0.0,0.5718602127134301,0.5822397706041036
2024-12-12,7582950,421275,16487,27106,0.0613,-0.626,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.7097446247699346,0.0,0.7044590602797189,0.0,0.0,0.0,0.0
2024-11-30,7182280,359114,19054,83309,0.0643,0.626,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,0.5684813112956374,0.5837689674079595,0.0,0.0,0.5796919797608359,0.0,0.0
2024-04-27,2330470,466094,42030,99509,0.2607,-0.57,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.51244331516979,0.49530722890237616,0.5018442707820256,0.0,0.4901274585432868,0.0
2024-03-21,2618964,113868,19561,90880,0.0856,-0.59,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.44651447734573685,0.45852218919694476,0.4431892234678496,0.449038414324278,0.0,0.43855448714818435,0.0
2024-03-22,1993556,104924,33427,88742,0.1139,-0.872,0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,0.5031586004853426,0.4968774173768307,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.0
2024-01-18,970228,69302,37050,86323,0.1986,-0.391,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.4516745713119433,0.0,0.0,0.44271439810219826,0.44855732223543004,0.4548320913074601,0.4380846273598782,0.0
2024-05-18,3155980,157799,15203,69522,0.0768,0.435,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0.0,0.5721757009150253,0.5875627069213966,0.0,0.0,0.0,0.0,0.5721757009150253
2024-08-10,1895392,236924,19408,3682,0.1372,0.258,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
2024-05-27,3345440,115360,42297,5630,0.0488,-0.348,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,0.5044365740972876,0.0,0.0,0.0,0.0,0.5079629372586137,0.48925913174218244,0.49813943739828415
2024-11-06,4954716,381132,34770,74500,0.099,-0.733,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7115340533700861,0.702651614169309,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-28,11612664,483861,27680,72268,0.0503,-0.4,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5037285273316302,0.0,0.0,0.0,0.5002520259158499,0.5072499407526735,0.4885723886240444,0.0
2024-04-29,5909841,281421,23723,68448,0.0632,-0.2,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.7071067811865476
2024-01-01,1131620,80830,4956,28334,0.1008,0.348,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.5078932736945281,0.5015529852674204,0.0,0.4978178521556333,0.0,0.0,0.49261182647227,0.0
2024-06-04,6834159,253117,5570,22822,0.0412,-0.161,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.44994679004041443,0.4443298768551785,0.45627884021214593,0.441020891993463,0.0,0.0,0.0,0.4443298768551785
2024-11-14,2258652,205332,47167,836,0.1122,-0.487,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.5784056652623392,0.0,0.5865455026233878,0.5669314418381716,0.0,0.0,0.0,0.0
2024-09-11,2091420,77460,37340,69352,0.0881,0.595,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.7154089680784527,0.0,0.6987059527390069,0.0
2024-12-13,1397342,60754,41891,68144,0.1222,0.029,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.5740412849187333,0.0,0.58975357303861,0.5680381380656078,0.0
2024-02-12,2048520,102426,11996,86705,0.0982,0.072,1,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.0,0.44650730735970595,0.0,0.0,0.4490312038096779,0.4553126019061347,0.4385474449811188,0.44650730735970595
2024-01-14,2666880,333360,7059,89627,0.1613,0.878,1,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.0,0.5711168129565389,0.5864753432423383,0.0,0.5743450685146929,0.0,0.0,0.0
2024-01-28,720839,102977,15344,3492,0.169,0.394,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.5114991338302135,0.0,0.5009196182754576,0.0,0.4892243943668768,0.4981040695216953
2024-05-13,8806886,400313,38006,60409,0.0566,-0.039,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.5787834533715418,0.0,0.5744731744882651,0.0,0.0,0.0,0.5787834533715418
2024-12-15,3043700,121748,25168,17719,0.0541,-0.166,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44909056813935977,0.44348434360485317,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.0
2024-06-19,7407990,274370,23600,64927,0.049,-0.683,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5784056652623392,0.0,0.5865455026233878,0.5669314418381716,0.0,0.0,0.0,0.0
2024-03-10,6127180,306359,43163,55964,0.0662,0.025,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.44909056813935977,0.0,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.44348434360485317
2024-11-29,4073922,452658,15509,68594,0.1318,0.716,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.45085997567796227,0.4452316627348846,0.4572048770076552,0.0,0.0,0.0,0.4372945412062012,0.4452316627348846
2024-11-14,3215368,401921,15766,55502,0.1472,-0.404,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.7226670133642387,0.0,0.0,0.0,0.6911963453283092,0.0
2024-01-30,1292656,80791,40983,33133,0.1198,-0.545,0,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0.5735706014453743,0.5889951192559071,0.5692991433774613,0.0,0.0,0.0,0.0
2024-12-07,1219674,203279,49736,57890,0.2549,-0.314,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.5031586004853426,0.0,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.4968774173768307
2024-12-17,4856969,373613,19428,4138,0.0818,-0.642,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.51244331516979,0.49530722890237616,0.5018442707820256,0.0,0.4901274585432868,0.0
2024-09-05,1152400,115240,44926,79370,0.2079,-0.296,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.0,0.5822397706041036,0.0,0.5779037520575822,0.0,0.0,0.5718602127134301,0.0
2024-06-12,2521764,210147,19127,23957,0.1004,-0.751,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.7134373910665139,0.0,0.0,0.0,0.0,0.7007189800684767,0.0
2024-03-18,11902900,476116,44779,68686,0.0495,0.532,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7007189800684767,0.7134373910665139
2024-07-21,4314420,479380,48909,1169,0.1227,-0.961,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.49635274008826274,0.5097007074710146,0.0,0.0,0.5061410055956025,0.48750428579151295,0.0
2024-07-02,3780492,315041,35299,43828,0.1043,-0.143,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.5836182338157047,0.5763326324396639,0.0,0.5720406051522956,0.0,0.0,0.0,0.0
2024-11-25,151850,30370,10391,64818,0.6953,-0.776,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.49691944267056587,0.0,0.5105208014242552,0.49172281227673104,0.5006478350055787
2024-03-30,569685,37979,39525,49598,0.2231,0.071,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.4437001681884706,0.45563219735717836,0.44039587285260956,0.0,0.452450104878873,0.0,0.4437001681884706
2024-04-13,2349730,234973,15984,77066,0.1396,0.818,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,0.5031657456791411,0.0,0.49941860212181344,0.0,0.0,0.49419583628861324,0.5031657456791411
2024-07-16,3613850,144554,4030,43227,0.0531,0.891,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.5767964189804824,0.5844089514187085,0.0,0.5707644597843996,0.0
2024-08-16,11112648,463027,30524,74711,0.0511,-0.094,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.7154089680784527,0.0,0.6987059527390069,0.0
2024-02-18,839025,33561,41120,96888,0.2045,0.16,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5784056652623392,0.0,0.5865455026233878,0.5669314418381716,0.0,0.0,0.0,0.0
2024-05-06,7861423,341801,46141,71261,0.0584,-0.19,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.5015505227037119,0.0,0.5086087863555825,0.49160092659558896,0.49808905286895544,0.0,0.0,0.0
2024-12-09,821240,58660,47345,17795,0.1507,0.157,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.49403808461838633,0.5005583763905235,0.5075605766963125,0.0,0.49774485809055413
2024-06-30,6557596,226124,49708,44355,0.0488,-0.121,1,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.702178415688985,0.7120010340866839,0.0,0.0
2024-05-01,5784720,361545,14395,87476,0.0801,-0.826,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.51244331516979,0.49530722890237616,0.5018442707820256,0.0,0.4901274585432868,0.0
2024-04-20,6781401,251163,24507,95600,0.0547,-0.214,1,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7139768806038496,0.0,0.7001692752207828
2024-04-16,2455544,188888,31697,81495,0.123,-0.988,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,0.5870737076550586,0.0,0.0,0.5754275304257375,0.0,0.0,0.5694098866443045,0.0
2024-07-02,1760780,62885,10519,22739,0.0546,-0.817,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45085997567796227,0.4452316627348846,0.4572048770076552,0.0,0.0,0.0,0.4372945412062012,0.4452316627348846
2024-06-24,7293744,303906,30766,82235,0.0572,0.576,1,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.5131682138323362,0.4960078869793809,0.0,0.0,0.4908207893540468,0.49972943990148283
2024-04-08,3967984,495998,11187,90370,0.1506,0.497,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5035204529895954,0.49723475269339096,0.5106064392470742,0.0,0.0,0.0,0.48837057480413265,0.0
2024-11-02,823056,31656,21974,21877,0.0917,0.076,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7007189800684767,0.7134373910665139
2024-03-12,1619024,202378,24104,12717,0.1477,0.955,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.7095510385898532,0.0,0.0,0.0,0.7046540453556346,0.0,0.0,0.0
2024-04-07,1571136,196392,7842,49356,0.1614,0.206,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.7115340533700861,0.0,0.0,0.0,0.0,0.0,0.0,0.702651614169309
2024-10-25,8336328,378924,41271,51013,0.0565,-0.819,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,0.590991093893893,0.0,0.0,0.0,0.5652546424104609,0.5755143057922381
2024-04-16,4151784,148278,46294,8721,0.049,0.634,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.0,0.0,0.0,0.4987034114563734,0.5052852759961638,0.0,0.49348812486674926,0.502445188929853
2024-06-03,9132046,480634,41173,21121,0.0595,-0.942,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,0.4441007903424875,0.4560435930821111,0.0,0.4466110838801298,0.4528586274546966,0.436183828816704,0.0
2024-06-20,2619344,93548,47379,42908,0.0702,-0.328,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.6974966320534551,0.0,0.7165880603764528,0.0,0.0
2024-05-21,6548094,311814,36165,19157,0.0561,0.501,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5022394613546832,0.49596975232447654,0.0,0.0,0.0,0.5057504651669165,0.0,0.49596975232447654
2024-02-29,1640111,149101,1075,88443,0.1455,0.022,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0.4510165429736748,0.0,0.45736364765717236,0.4420694235160387,0.44790383530453776,0.0,0.4374463977191763,0.0
2024-12-13,7867662,357621,42868,81838,0.0613,0.309,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.501506726021786,0.0,0.0,0.5043415083973044,0.0,0.4925663918877842,0.501506726021786
2024-08-13,5734720,358420,33761,29778,0.0736,-0.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0,0.5735554041772529,0.0,0.0,0.0,0.5848661356910111,0.0,0.5735554041772529
2024-10-31,1585680,198210,21670,16199,0.1489,-0.815,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.49635274008826274,0.5097007074710146,0.0,0.0,0.5061410055956025,0.48750428579151295,0.0
2024-10-21,813813,62601,14271,39423,0.1429,0.734,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,0.7226670133642387,0.0,0.0,0.0,0.6911963453283092,0.0
2024-11-21,2971703,424529,7372,79027,0.1719,0.101,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0,0.0,0.5898846207915504,0.0,0.5776838307834739,0.0,0.5641963539450957,0.0
2024-06-14,4066968,169457,9224,71847,0.0616,-0.354,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.7090968043290471,0.0,0.0,0.7051111416580602
2024-09-21,7437294,413183,18630,6379,0.0589,0.376,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.7095802607753634,0.0,0.0,0.7046246188701949,0.0,0.0
2024-01-21,1590980,159098,37684,98708,0.1857,-0.787,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.4551245805232952,0.43990523070763093,0.4457110795796235,0.4519460331932878,0.0,0.44320584474979424
2024-10-13,2086650,417330,49244,96473,0.2698,0.495,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.49691944267056587,0.0,0.5105208014242552,0.49172281227673104,0.5006478350055787
2024-06-11,2409426,267714,30864,14954,0.1301,0.422,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.5031586004853426,0.0,0.0,0.4931771038533174,0.0,0.5066760297205862,0.0,0.4968774173768307
2024-11-29,5683408,355213,25962,6524,0.0682,0.028,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.7226670133642387,0.0,0.0,0.0,0.6911963453283092,0.0
2024-05-31,4694608,293413,45646,22991,0.0771,0.967,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,0.4572253424247754,0.4419357432057032,0.0,0.45403212357092887,0.4373141153963296,0.4452515922066624
2024-09-30,1348347,103719,10571,33086,0.1093,0.432,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0.5851737461890298,0.5656055568902808,0.0,0.581086947698821,0.0,0.0
2024-11-12,1164053,105823,2047,70135,0.1529,0.354,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.5889951192559071,0.5692991433774613,0.0,0.0,0.0,0.5735706014453743
2024-07-03,570809,33577,48630,52710,0.2364,0.479,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.4458554348539018,0.45784542366869957,0.0,0.4483756465742487,0.0,0.43790719337232814,0.4458554348539018
2024-08-15,2645427,139233,8614,35372,0.0693,-0.939,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.4458554348539018,0.45784542366869957,0.0,0.4483756465742487,0.0,0.43790719337232814,0.4458554348539018
2024-02-24,1890707,270101,11625,8178,0.1533,0.876,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.5770106400374754,0.5698075245940764,0.58513084536667,0.0,0.0,0.0,0.0,0.0
2024-10-13,1440656,90041,11831,13891,0.0804,-0.033,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,0.502445188929853,0.0,0.4987034114563734,0.5052852759961638,0.0,0.49348812486674926,0.0
2024-08-06,2698112,337264,5500,28482,0.1376,-0.821,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-04-26,3172045,137915,37944,48774,0.0708,-0.178,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.590991093893893,0.0,0.0,0.0,0.5652546424104609,0.5755143057922381
2024-09-16,3795709,223277,28557,65243,0.0835,-0.267,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.505650884135734,0.4993385885908028,0.0,0.4956199463914265,0.0,0.0,0.0,0.4993385885908028
2024-10-19,5809524,207483,3562,69124,0.0482,0.909,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.44383911902682205,0.4496968871747546,0.4559875973684259,0.4391975862996819,0.4471692490786171
2024-08-15,7625720,381286,23549,58536,0.0608,-0.366,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7095510385898532,0.0,0.0,0.0,0.7046540453556346,0.0,0.0,0.0
2024-06-04,8836474,304706,3132,23148,0.0375,0.555,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.7024560953520842,0.7117270783823695,0.0,0.0,0.0
2024-09-21,3401751,200103,25394,66382,0.0858,-0.281,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0.45085997567796227,0.4452316627348846,0.4572048770076552,0.0,0.0,0.0,0.4372945412062012,0.4452316627348846
2024-08-18,3023916,431988,13736,54513,0.1654,0.271,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.4997193887957982,0.0,0.0,0.0,0.5095740459008018,0.4908109174288967,0.4997193887957982
2024-04-02,2429304,101221,3837,32333,0.0566,-0.548,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.0,0.7097446247699346,0.0,0.7044590602797189,0.0,0.0,0.0,0.0
2024-01-04,2030444,78094,28671,43482,0.074,-0.392,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.5735554041772529,0.0,0.0,0.0,0.5848661356910111,0.0,0.5735554041772529
2024-07-12,7119264,444954,8423,93628,0.0768,0.454,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-08-14,2744651,211127,11819,99341,0.1174,-0.791,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.49691944267056587,0.0,0.5105208014242552,0.49172281227673104,0.5006478350055787
2024-01-12,1622208,57936,7440,67085,0.0817,-0.084,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7007189800684767,0.7134373910665139
2024-08-23,4441692,261276,3412,98944,0.0819,-0.996,1,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.5817533791767012,0.0,0.0,0.0,0.0,0.5858202406824851,0.5642496357315656,0.0
2024-08-26,4189801,380891,25097,75646,0.115,-0.652,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,0.5044466560249199,0.0,0.5115456766327235,0.4944396073661228,0.0,0.0,0.48926891032568126,0.0
2024-06-16,159630,26605,36718,54388,0.7374,-0.111,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,0.44767696831190074,0.0,0.44434305720610856,0.0,0.45650532901880164,0.43969625444879007,0.44767696831190074
2024-07-31,4895638,445058,40527,81133,0.1158,-0.407,1,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.4510093372457356,0.44537915974671943,0.0,0.0,0.4478966793072015,0.45416220679157215,0.4374394087965324,0.0
2024-09-14,8679384,361641,3885,43455,0.0471,-0.354,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.44909056813935977,0.0,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.44348434360485317
2024-05-07,2410727,219157,14804,60103,0.122,0.855,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-06-09,3054618,113134,43338,40829,0.0646,-0.788,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.7108137486232681,0.0,0.0,0.7033802774944272,0.0
2024-08-31,4356312,181513,19078,14550,0.0494,-0.772,1,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,0.5767964189804824,0.5844089514187085,0.0,0.5707644597843996,0.0
2024-06-21,4219479,468831,20321,26184,0.1221,0.53,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.5711168129565389,0.5864753432423383,0.0,0.5743450685146929,0.0,0.0,0.0
2024-05-02,4462796,234884,20250,46706,0.0676,-0.496,1,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.58218524572861,0.5749175330670991,0.0,0.0,0.0,0.0,0.0,0.5749175330670991
2024-09-20,1711725,68469,5290,9590,0.0487,0.732,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0.5773238265014456,0.0,0.0,0.0,0.5733394043548028,0.5813597223473679,0.0,0.0
2024-03-07,3343202,175958,29155,76426,0.0842,-0.733,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5035204529895954,0.49723475269339096,0.5106064392470742,0.0,0.0,0.0,0.48837057480413265,0.0
2024-03-07,2471775,494355,46384,90199,0.2553,-0.794,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.6976637318627725,0.7164253745110578,0.0,0.0,0.0,0.0,0.0
2024-04-10,1913526,318921,32935,73314,0.2222,0.056,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-05-10,3785580,420620,36308,96059,0.1461,0.299,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.720242537222878,0.6937223418448848,0.0
